,Unnamed: 0,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,-9999
379,379,380,Darrel Williams,KAN,RB,23,6,0,0,0,0,0,0,13,44,3.38,0,3,3,27,9.0,1,0.0,0,1,0.0,0.0,13.0,16.1,16.1,14.6,0.0,99,0.0,WillDa10
380,380,381,Brice Butler,2TM,WR,28,8,1,0,0,0,0,0,0,0,0.0,0,10,6,60,10.0,1,0.0,0,1,0.0,0.0,12.0,18.0,18.0,15.0,0.0,155,0.0,ButlBr00
381,381,382,Stevan Ridley,PIT,RB,29,10,0,0,0,0,0,0,29,80,2.76,1,4,3,18,6.0,0,2.0,2,1,0.0,0.0,12.0,14.8,16.8,13.3,0.0,101,0.0,RidlSt00
382,382,383,Dalton Schultz,DAL,TE,22,11,7,0,0,0,0,0,0,0,0.0,0,17,12,116,9.67,0,0.0,0,0,0.0,0.0,12.0,23.6,26.6,17.6,0.0,74,0.0,SchuDa00
383,383,384,A.J. Derby,MIA,TE,27,4,0,0,0,0,0,0,0,0,0.0,0,5,3,48,16.0,1,0.0,0,1,0.0,0.0,11.0,13.8,13.8,12.3,0.0,76,0.0,DerbA.00
384,384,385,Mike Glennon,ARI,QB,29,2,0,15,21,174,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,54,0.0,GlenMi00
385,385,386,Corey Grant,JAX,RB,27,5,1,0,0,0,0,0,13,40,3.08,0,12,9,67,7.44,0,0.0,0,0,0.0,0.0,11.0,19.7,19.7,15.2,0.0,102,0.0,GranCo00
386,386,387,Dwayne Harris,OAK,WR,31,15,1,0,0,0,0,0,2,12,6.0,0,6,6,40,6.67,0,2.0,0,1,0.0,0.0,11.0,17.2,17.2,14.2,0.0,156,0.0,HarrDw00
387,387,388,Tommylee Lewis,NOR,WR,26,7,3,0,0,0,0,0,2,10,5.0,0,3,3,60,20.0,1,1.0,1,1,0.0,0.0,11.0,14.0,15.0,12.5,0.0,157,0.0,LewiTo00
388,388,389,Chris Manhertz,CAR,TE,26,16,4,0,0,0,0,0,0,0,0.0,0,5,2,52,26.0,1,0.0,0,1,0.0,0.0,11.0,13.2,13.2,12.2,0.0,75,0.0,ManhCh00
389,389,390,Keith Ford,BUF,RB,24,2,1,0,0,0,0,0,21,79,3.76,0,5,3,21,7.0,0,0.0,0,0,0.0,0.0,10.0,13.0,13.0,11.5,0.0,105,0.0,FordKe00
390,390,391,John Kelly,LAR,RB,22,4,0,0,0,0,0,0,27,74,2.74,0,3,2,27,13.5,0,0.0,0,0,0.0,0.0,10.0,12.1,12.1,11.1,0.0,104,0.0,KellJo00
391,391,392,Niles Paul,JAX,WR,29,6,1,0,0,0,0,0,1,-3,-3.0,0,13,10,98,9.8,0,0.0,0,0,0.0,0.0,10.0,19.5,19.5,14.5,0.0,158,0.0,PaulNi00
392,392,393,Eli Rogers,PIT,WR,26,3,3,0,0,0,0,0,1,-4,-4.0,0,14,12,79,6.58,0,1.0,0,0,1.0,0.0,10.0,21.5,21.5,15.5,0.0,159,0.0,RogeEl00
393,393,394,Jeremy Sprinkle,WAS,TE,24,16,9,0,0,0,0,0,0,0,0.0,0,9,5,41,8.2,1,0.0,0,1,0.0,0.0,10.0,15.1,15.1,12.6,0.0,77,0.0,SpriJe00
394,394,395,De'Anthony Thomas,KAN,WR,25,5,0,0,0,0,0,0,1,6,6.0,0,5,3,29,9.67,1,1.0,0,1,0.0,0.0,10.0,12.5,12.5,11.0,0.0,160,0.0,ThomDe05
395,395,396,Darren Waller,OAK,TE,26,4,0,0,0,0,0,0,1,21,21.0,0,6,6,75,12.5,0,0.0,0,0,0.0,0.0,10.0,15.6,15.6,12.6,0.0,78,0.0,WallDa01
396,396,397,DeAndre Washington,OAK,RB,25,10,0,0,0,0,0,0,30,115,3.83,0,1,1,9,9.0,0,1.0,1,0,0.0,0.0,10.0,11.4,15.4,10.9,0.0,103,0.0,WashDe00
397,397,398,Charcandrick West,KAN,RB,27,3,0,0,0,0,0,0,2,-1,-0.5,0,3,2,37,18.5,1,0.0,0,1,0.0,0.0,10.0,11.6,11.6,10.6,0.0,106,0.0,WestCh01
398,398,399,Jake Butt,DEN,TE,23,3,3,0,0,0,0,0,0,0,0.0,0,13,8,85,10.63,0,0.0,0,0,0.0,0.0,9.0,16.5,16.5,12.5,0.0,80,0.0,ButtJa00
399,399,400,D'Onta Foreman,HOU,RB,22,1,0,0,0,0,0,0,7,-1,-0.14,0,2,2,28,14.0,1,1.0,0,1,0.0,0.0,9.0,10.7,10.7,9.7,0.0,109,0.0,ForeDO00
400,400,401,Devonta Freeman,ATL,RB,26,2,2,0,0,0,0,0,14,68,4.86,0,7,5,23,4.6,0,0.0,0,0,0.0,0.0,9.0,14.1,14.1,11.6,0.0,108,0.0,FreeDe00
401,401,402,C.J. Ham,MIN,RB,25,15,2,0,0,0,0,0,6,8,1.33,0,15,11,85,7.73,0,0.0,0,0,0.0,0.0,9.0,20.3,20.3,14.8,0.0,107,0.0,HamxC.00
402,402,403,Dontrell Hilliard,CLE,RB,23,11,0,0,1,0,0,1,0,0,0.0,0,10,9,105,11.67,0,0.0,0,0,0.0,0.0,9.0,17.5,21.5,14.0,0.0,110,0.0,HillDo00
403,403,404,Kevin White,CHI,WR,26,9,0,0,0,0,0,0,0,0,0.0,0,8,4,92,23.0,0,0.0,0,0,0.0,0.0,9.0,13.2,13.2,11.2,0.0,161,0.0,WhitKe00
404,404,405,Luke Willson,DET,TE,28,14,8,0,0,0,0,0,0,0,0.0,0,19,13,87,6.69,0,0.0,0,0,0.0,0.0,9.0,21.7,21.7,15.2,0.0,79,0.0,WillLu00
405,405,406,Cameron Batson,TEN,WR,23,11,2,0,0,0,0,0,1,1,1.0,0,11,8,82,10.25,0,1.0,0,0,0.0,0.0,8.0,16.3,16.3,12.3,0.0,162,0.0,BatsCa00
406,406,407,Corey Coleman,NYG,WR,24,8,1,0,0,0,0,0,1,5,5.0,0,8,5,71,14.2,0,0.0,0,0,0.0,0.0,8.0,12.6,12.6,10.1,0.0,163,0.0,ColeCo00
407,407,408,Tyler Conklin,MIN,TE,23,16,3,0,0,0,0,0,0,0,0.0,0,7,5,77,15.4,0,0.0,0,0,0.0,0.0,8.0,12.7,12.7,10.2,0.0,81,0.0,ConkTy00
408,408,409,Matt Lengel,CIN,TE,28,11,2,0,0,0,0,0,0,0,0.0,0,8,3,17,5.67,1,0.0,0,1,0.0,0.0,8.0,10.7,10.7,9.2,0.0,82,0.0,LengMa00
409,409,410,Elijhaa Penny,NYG,RB,25,14,3,0,0,0,0,0,7,25,3.57,0,9,8,50,6.25,0,0.0,0,0,0.0,0.0,8.0,15.5,15.5,11.5,0.0,111,0.0,PennEl00
410,410,411,Logan Thomas,BUF,QB,27,12,3,1,1,15,0,0,0,0,0.0,0,17,12,77,6.42,0,0.0,0,0,0.0,0.0,8.0,20.3,20.3,14.3,0.0,55,0.0,ThomLo00
411,411,412,Mark Walton,CIN,RB,21,14,0,0,0,0,0,0,14,34,2.43,0,8,5,41,8.2,0,0.0,0,0,0.0,0.0,8.0,12.5,12.5,10.0,0.0,112,0.0,WaltMa00
412,412,413,Derek Anderson,BUF,QB,35,2,2,42,70,465,0,4,1,-1,-1.0,0,0,0,0,0.0,0,3.0,2,0,0.0,0.0,7.0,6.5,15.5,10.5,0.0,57,0.0,AndeDe00
413,413,414,Kenjon Barner,2TM,RB,29,9,0,0,0,0,0,0,19,71,3.74,0,1,1,3,3.0,0,1.0,0,0,0.0,0.0,7.0,8.4,8.4,7.9,0.0,113,0.0,BarnKe00
414,414,415,Blake Bell,JAX,TE,27,10,4,0,0,0,0,0,0,0,0.0,0,11,8,67,8.38,0,0.0,0,0,0.0,0.0,7.0,14.7,14.7,10.7,0.0,85,0.0,BellBl00
415,415,416,Teddy Bridgewater,NOR,QB,26,5,1,14,23,118,1,1,11,5,0.45,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,7.0,7.2,8.2,8.2,0.0,56,0.0,BridTe00
416,416,417,Patrick DiMarco,BUF,RB,29,16,5,0,0,0,0,0,1,9,9.0,0,4,3,62,20.67,0,0.0,0,0,0.0,0.0,7.0,10.1,10.1,8.6,0.0,114,0.0,DiMaPa00
417,417,418,Jermaine Gresham,ARI,TE,30,13,11,0,0,0,0,0,0,0,0.0,0,12,9,94,10.44,0,1.0,1,0,0.0,0.0,7.0,16.4,17.4,11.9,0.0,83,0.0,GresJe00
418,418,419,Xavier Grimble,PIT,TE,26,16,2,0,0,0,0,0,0,0,0.0,0,8,6,86,14.33,0,1.0,1,0,0.0,0.0,7.0,12.6,13.6,9.6,0.0,87,0.0,GrimXa00
419,419,420,Detrez Newsome,LAC,RB,24,9,0,0,0,0,0,0,11,49,4.45,0,2,2,19,9.5,0,0.0,0,0,0.0,0.0,7.0,8.8,8.8,7.8,0.0,115,0.0,NewsDe00
420,420,421,Joshua Perkins,PHI,TE,25,9,1,0,0,0,0,0,0,0,0.0,0,11,5,67,13.4,0,0.0,0,0,0.0,0.0,7.0,11.7,11.7,9.2,0.0,86,0.0,PerkJo02
421,421,422,Eric Tomlinson,NYJ,TE,26,15,12,0,0,0,0,0,0,0,0.0,0,14,8,72,9.0,0,0.0,0,0,0.0,0.0,7.0,15.2,15.2,11.2,0.0,84,0.0,TomlEr01
422,422,423,Russell Gage,ATL,WR,22,15,0,0,0,0,0,0,0,0,0.0,0,10,6,63,10.5,0,0.0,0,0,0.0,0.0,6.0,12.3,12.3,9.3,0.0,165,0.0,GageRu00
423,423,424,David Grinnage,JAX,TE,24,4,2,0,0,0,0,0,0,0,0.0,0,8,6,61,10.17,0,0.0,0,0,0.0,0.0,6.0,12.1,12.1,9.1,0.0,88,0.0,GrinDa00
424,424,425,Ryan Hewitt,IND,RB,27,12,2,0,0,0,0,0,0,0,0.0,0,2,1,1,1.0,1,0.0,0,1,0.0,0.0,6.0,7.1,7.1,6.6,0.0,116,0.0,HewiRy00
425,425,426,JJ Nelson,ARI,WR,26,14,2,0,0,0,0,0,4,0,0.0,0,19,7,64,9.14,0,0.0,0,0,0.0,0.0,6.0,13.4,13.4,9.9,0.0,164,0.0,NelsJJ00
426,426,427,Derrick Willies,CLE,WR,24,5,0,0,0,0,0,0,0,0,0.0,0,5,3,61,20.33,0,1.0,0,0,0.0,0.0,6.0,9.1,9.1,7.6,0.0,166,0.0,WillDe06
427,427,428,Kamar Aiken,PHI,WR,29,5,1,0,0,0,0,0,0,0,0.0,0,7,6,53,8.83,0,0.0,0,0,0.0,0.0,5.0,11.3,11.3,8.3,0.0,168,0.0,AikeKa00
428,428,429,Antony Auclair,TAM,TE,25,16,10,0,0,0,0,0,0,0,0.0,0,8,7,48,6.86,0,0.0,0,0,0.0,0.0,5.0,11.8,11.8,8.3,0.0,92,0.0,AuclAn00
429,429,430,Mike Boone,MIN,RB,23,8,0,0,0,0,0,0,11,47,4.27,0,3,2,1,0.5,0,0.0,0,0,0.0,0.0,5.0,6.8,6.8,5.8,0.0,118,0.0,BoonMi00
430,430,431,Noah Brown,DAL,WR,22,8,2,0,0,0,0,0,0,0,0.0,0,8,5,54,10.8,0,0.0,0,0,0.0,0.0,5.0,10.4,10.4,7.9,0.0,167,0.0,BrowNo00
431,431,432,Rico Gathers,DAL,TE,24,15,4,0,0,0,0,0,0,0,0.0,0,7,3,45,15.0,0,0.0,0,0,0.0,0.0,5.0,7.5,7.5,6.0,0.0,94,0.0,GathRi00
432,432,433,Shelton Gibson,PHI,WR,24,15,0,0,0,0,0,0,0,0,0.0,0,3,1,48,48.0,0,0.0,0,0,0.0,0.0,5.0,5.8,5.8,5.3,0.0,170,0.0,GibsSh00
433,433,434,Jacob Hollister,NWE,TE,25,8,1,0,0,0,0,0,0,0,0.0,0,5,4,52,13.0,0,0.0,0,0,0.0,0.0,5.0,9.2,9.2,7.2,0.0,89,0.0,HollJa03
434,434,435,DeShone Kizer,GNB,QB,22,3,0,20,42,187,0,2,5,39,7.8,0,0,0,0,0.0,0,1.0,1,0,0.0,0.0,5.0,5.4,8.4,7.4,0.0,58,0.0,KizeDe00
435,435,436,Eric Saubert,ATL,TE,24,16,1,0,0,0,0,0,0,0,0.0,0,9,5,48,9.6,0,0.0,0,0,0.0,0.0,5.0,9.8,9.8,7.3,0.0,93,0.0,SaubEr00
436,436,437,Durham Smythe,MIA,TE,23,15,2,0,0,0,0,0,0,0,0.0,0,11,6,50,8.33,0,0.0,0,0,0.0,0.0,5.0,11.0,11.0,8.0,0.0,91,0.0,SmytDu00
437,437,438,Neal Sterling,NYJ,WR,26,5,4,0,0,0,0,0,0,0,0.0,0,8,6,47,7.83,0,0.0,0,0,0.0,0.0,5.0,10.7,10.7,7.7,0.0,171,0.0,SterNe00
438,438,439,Nate Sudfeld,PHI,QB,25,2,0,1,2,22,1,0,2,-2,-1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,5.0,4.7,4.7,4.7,0.0,59,0.0,SudfNa00
439,439,440,Roc Thomas,MIN,RB,23,5,0,0,0,0,0,0,8,30,3.75,0,4,2,21,10.5,0,0.0,0,0,0.0,0.0,5.0,7.1,7.1,6.1,0.0,117,0.0,ThomRo05
440,440,441,Delanie Walker,TEN,TE,34,1,1,0,0,0,0,0,0,0,0.0,0,7,4,52,13.0,0,0.0,0,0,0.0,0.0,5.0,9.2,9.2,7.2,0.0,90,0.0,WalkHu00
441,441,442,Bobo Wilson,TAM,WR,23,5,0,0,0,0,0,0,0,0,0.0,0,5,4,52,13.0,0,0.0,0,0,0.0,0.0,5.0,9.2,9.2,7.2,0.0,169,0.0,WilsJe00
442,442,443,Chad Beebe,MIN,WR,24,3,0,0,0,0,0,0,0,0,0.0,0,4,4,39,9.75,0,0.0,0,0,0.0,0.0,4.0,7.9,7.9,5.9,0.0,174,0.0,BeebCh00
443,443,444,Tommy Bohanon,JAX,RB,28,16,6,0,0,0,0,0,1,0,0.0,0,9,6,41,6.83,0,0.0,0,0,0.0,0.0,4.0,10.1,10.1,7.1,0.0,120,0.0,BohaTo00
444,444,445,Ben Braunecker,CHI,TE,24,15,2,0,0,0,0,0,0,0,0.0,0,5,3,42,14.0,0,0.0,0,0,0.0,0.0,4.0,7.2,7.2,5.7,0.0,95,0.0,BrauBe00
445,445,446,Jawill Davis,NYG,WR,23,7,0,0,0,0,0,0,0,0,0.0,0,8,4,40,10.0,0,0.0,0,0,0.0,0.0,4.0,8.0,8.0,6.0,0.0,172,0.0,DaviJa07
446,446,447,Tyler Ervin,HOU,RB,25,9,0,0,0,0,0,0,0,0,0.0,0,3,3,35,11.67,0,1.0,0,0,0.0,0.0,4.0,6.5,6.5,5.0,0.0,126,0.0,ErviTy00
447,447,448,Rashad Greene,JAX,WR,26,8,1,0,0,0,0,0,0,0,0.0,0,8,6,60,10.0,0,2.0,1,0,0.0,0.0,4.0,10.0,11.0,7.0,0.0,173,0.0,GreeRa00
448,448,449,Tyler Kroft,CIN,TE,26,5,2,0,0,0,0,0,0,0,0.0,0,6,4,36,9.0,0,0.0,0,0,0.0,0.0,4.0,7.6,7.6,5.6,0.0,98,0.0,KrofTy00
449,449,450,Marcedes Lewis,GNB,TE,34,16,4,0,0,0,0,0,0,0,0.0,0,4,3,39,13.0,0,0.0,0,0,0.0,0.0,4.0,6.9,6.9,5.4,0.0,96,0.0,LewiMa00
450,450,451,T.J. Logan,ARI,RB,24,10,0,0,0,0,0,0,2,2,1.0,0,7,7,37,5.29,0,0.0,0,0,0.0,0.0,4.0,10.9,10.9,7.4,0.0,121,0.0,LogaT.00
451,451,452,Tre Madden,SEA,RB,25,14,3,0,0,0,0,0,3,3,1.0,0,3,2,35,17.5,0,0.0,0,0,0.0,0.0,4.0,5.8,5.8,4.8,0.0,123,0.0,MaddTr01
452,452,453,Byron Marshall,WAS,RB,24,6,0,0,0,0,0,0,3,9,3.0,0,6,4,30,7.5,0,0.0,0,0,0.0,0.0,4.0,7.9,7.9,5.9,0.0,122,0.0,MarsBy01
453,453,454,David Morgan,MIN,TE,25,11,6,0,0,0,0,0,0,0,0.0,0,6,5,36,7.2,0,0.0,0,0,0.0,0.0,4.0,8.6,8.6,6.1,0.0,99,0.0,MorgDa01
454,454,455,Roosevelt Nix,PIT,RB,26,16,0,0,0,0,0,0,1,4,4.0,0,6,4,38,9.5,0,0.0,0,0,0.0,0.0,4.0,8.2,8.2,6.2,0.0,119,0.0,NixxRo01
455,455,456,Samaje Perine,WAS,RB,23,5,0,0,0,0,0,0,8,32,4.0,0,4,3,5,1.67,0,0.0,0,0,0.0,0.0,4.0,6.7,6.7,5.2,0.0,124,0.0,PeriSa00
456,456,457,John Phillips,ARI,TE,31,8,4,0,0,0,0,0,0,0,0.0,0,3,3,38,12.67,0,0.0,0,0,0.0,0.0,4.0,6.8,6.8,5.3,0.0,97,0.0,PhilJo00
457,457,458,Auden Tate,CIN,WR,21,7,0,0,0,0,0,0,0,0,0.0,0,12,4,35,8.75,0,0.0,0,0,0.0,0.0,4.0,7.5,7.5,5.5,0.0,176,0.0,TateAu00
458,458,459,Jalen Tolliver,ARI,WR,23,3,1,0,0,0,0,0,0,0,0.0,0,6,3,37,12.33,0,0.0,0,0,0.0,0.0,4.0,6.7,6.7,5.2,0.0,175,0.0,TollJa00
459,459,460,David Williams,JAX,RB,24,6,0,0,0,0,0,0,8,36,4.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,4.0,3.6,3.6,3.6,0.0,125,0.0,WillDa011
460,460,461,Dwayne Allen,NWE,TE,28,13,8,0,0,0,0,0,0,0,0.0,0,4,3,27,9.0,0,0.0,0,0,0.0,0.0,3.0,5.7,5.7,4.2,0.0,101,0.0,AlleDw00
461,461,462,Benny Cunningham,CHI,RB,28,15,0,0,0,0,0,0,11,20,1.82,0,2,1,9,9.0,0,0.0,0,0,0.0,0.0,3.0,3.9,3.9,3.4,0.0,130,0.0,CunnBe01
462,462,463,Mike Gillislee,NOR,RB,28,4,0,0,0,0,0,0,16,43,2.69,0,1,1,9,9.0,0,1.0,1,0,0.0,0.0,3.0,4.2,5.2,3.7,0.0,128,0.0,GillMi00
463,463,464,Jeremy Hill,NWE,RB,26,1,0,0,0,0,0,0,4,25,6.25,0,1,1,6,6.0,0,0.0,0,0,0.0,0.0,3.0,4.1,4.1,3.6,0.0,129,0.0,HillJe01
464,464,465,Jeremy Langford,ATL,RB,27,1,0,0,0,0,0,0,9,25,2.78,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,3.0,2.5,2.5,2.5,0.0,131,0.0,LangJe00
465,465,466,Brian Parker,DEN,TE,26,13,1,0,0,0,0,0,0,0,0.0,0,10,5,33,6.6,0,0.0,0,0,0.0,0.0,3.0,8.3,8.3,5.8,0.0,100,0.0,ParkBr00
466,466,467,Charone Peake,NYJ,WR,26,13,0,0,0,0,0,0,0,0,0.0,0,3,2,25,12.5,0,0.0,0,0,0.0,0.0,3.0,4.5,4.5,3.5,0.0,178,0.0,PeakCh00
467,467,468,Shaun Wilson,TAM,RB,23,5,0,0,0,0,0,0,6,29,4.83,0,5,3,5,1.67,0,0.0,0,0,0.0,0.0,3.0,6.4,6.4,4.9,0.0,127,0.0,WilsSh01
468,468,469,Javon Wims,CHI,WR,24,4,0,0,0,0,0,0,0,0,0.0,0,5,4,32,8.0,0,0.0,0,0,0.0,0.0,3.0,7.2,7.2,5.2,0.0,177,0.0,WimsJa00
469,469,470,Jamal Agnew,DET,WR,23,6,0,0,0,0,0,0,1,17,17.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,2.0,1.7,1.7,1.7,0.0,188,0.0,AgneJa00
470,470,471,Nick Bellore,DET,RB,29,14,4,0,0,0,0,0,1,0,0.0,0,4,4,15,3.75,0,0.0,0,0,0.0,0.0,2.0,5.5,5.5,3.5,0.0,140,0.0,BellNi01
471,471,472,Travaris Cadet,CAR,RB,29,1,0,0,0,0,0,0,11,17,1.55,0,1,1,5,5.0,0,0.0,0,0,0.0,0.0,2.0,3.2,3.2,2.7,0.0,132,0.0,CadeTr00
472,472,473,Matt Cassel,DET,QB,36,2,0,7,17,59,0,1,2,13,6.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.7,2.7,2.7,0.0,60,0.0,CassMa00
473,473,474,Orson Charles,CLE,TE,27,13,2,0,0,0,0,0,0,0,0.0,0,5,3,23,7.67,0,0.0,0,0,0.0,0.0,2.0,5.3,5.3,3.8,0.0,103,0.0,CharOr00
474,474,475,Derrick Coleman,ARI,RB,28,16,4,0,0,0,0,0,2,3,1.5,0,3,2,17,8.5,0,0.0,0,0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,134,0.0,ColeDe00
475,475,476,River Cracraft,DEN,WR,24,8,0,0,0,0,0,0,0,0,0.0,0,2,1,44,44.0,0,1.0,1,0,0.0,0.0,2.0,3.4,4.4,2.9,0.0,179,0.0,CracRi00
476,476,477,Sean Culkin,LAC,TE,25,13,10,0,0,0,0,0,0,0,0.0,0,1,1,24,24.0,0,0.0,0,0,0.0,0.0,2.0,3.4,3.4,2.9,0.0,102,0.0,CulkSe00
477,477,478,Justin Davis,LAR,RB,23,11,0,0,0,0,0,0,2,19,9.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.9,1.9,1.9,0.0,135,0.0,DaviJu00
478,478,479,Gehrig Dieter,KAN,WR,25,4,0,0,0,0,0,0,0,0,0.0,0,3,1,22,22.0,0,0.0,0,0,0.0,0.0,2.0,3.2,3.2,2.7,0.0,182,0.0,DietGe00
479,479,480,David Fluellen,TEN,RB,26,7,0,0,0,0,0,0,4,16,4.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.6,1.6,1.6,0.0,138,0.0,FlueDa00
480,480,481,Garrett Gilbert,CAR,QB,27,1,0,2,3,40,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.6,1.6,1.6,0.0,61,0.0,GilbGa01
481,481,482,KhaDarel Hodge,LAR,WR,23,14,0,0,0,0,0,0,0,0,0.0,0,3,2,17,8.5,0,0.0,0,0,0.0,0.0,2.0,3.7,3.7,2.7,0.0,189,0.0,HodgKh00
482,482,483,Justin Hunter,PIT,WR,27,5,0,0,0,0,0,0,0,0,0.0,0,13,3,21,7.0,0,0.0,0,0,0.0,0.0,2.0,5.1,5.1,3.6,0.0,183,0.0,HuntJu00
483,483,484,Darius Jackson,2TM,RB,25,4,0,0,0,0,0,0,6,16,2.67,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.6,1.6,1.6,0.0,139,0.0,JackDa01
484,484,485,Rishard Matthews,2TM,WR,29,8,0,0,0,0,0,0,0,0,0.0,0,9,5,24,4.8,0,0.0,0,0,0.0,0.0,2.0,7.4,7.4,4.9,0.0,180,0.0,MattRi00
485,485,486,Ray-Ray McCloud,BUF,WR,22,10,1,0,0,0,0,0,2,4,2.0,0,6,5,36,7.2,0,2.0,1,0,0.0,0.0,2.0,7.0,8.0,4.5,0.0,184,0.0,McClRa00
486,486,487,C.J. Prosise,SEA,RB,24,5,0,0,0,0,0,0,1,-3,-3.0,0,3,3,22,7.33,0,0.0,0,0,0.0,0.0,2.0,4.9,4.9,3.4,0.0,136,0.0,ProsC.00
487,487,488,Brian Quick,WAS,WR,29,6,3,0,0,0,0,0,0,0,0.0,0,3,3,18,6.0,0,0.0,0,0,0.0,0.0,2.0,4.8,4.8,3.3,0.0,186,0.0,QuicBr00
488,488,489,Jonathan Stewart,NYG,RB,31,3,0,0,0,0,0,0,6,17,2.83,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.7,1.7,1.7,0.0,137,0.0,StewJo00
489,489,490,Tyrone Swoopes,SEA,TE,24,1,1,0,0,0,0,0,0,0,0.0,0,1,1,23,23.0,0,0.0,0,0,0.0,0.0,2.0,3.3,3.3,2.8,0.0,104,0.0,SwooTy00
490,490,491,De'Lance Turner,BAL,RB,23,4,0,0,0,0,0,0,1,4,4.0,0,2,2,17,8.5,0,0.0,0,0,0.0,0.0,2.0,4.1,4.1,3.1,0.0,133,0.0,TurnDe01
491,491,492,Malik Turner,SEA,WR,22,6,0,0,0,0,0,0,0,0,0.0,0,3,2,20,10.0,0,0.0,0,0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,185,0.0,TurnMa00
492,492,493,Brandon Wilds,JAX,RB,25,3,0,0,0,0,0,0,6,15,2.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.5,1.5,1.5,0.0,141,0.0,WildBr01
493,493,494,Nick Williams,2TM,WR,28,4,0,0,0,0,0,0,0,0,0.0,0,5,2,17,8.5,0,0.0,0,0,0.0,0.0,2.0,3.7,3.7,2.7,0.0,190,0.0,WillNi02
494,494,495,Terrance Williams,DAL,WR,29,3,2,0,0,0,0,0,0,0,0.0,0,3,2,18,9.0,0,0.0,0,0,0.0,0.0,2.0,3.8,3.8,2.8,0.0,187,0.0,WillTe01
495,495,496,Brandon Zylstra,MIN,WR,25,16,0,0,0,0,0,0,0,0,0.0,0,2,1,23,23.0,0,0.0,0,0,0.0,0.0,2.0,3.3,3.3,2.8,0.0,181,0.0,ZylsBr00
496,496,497,Ameer Abdullah,2TM,RB,25,10,0,0,0,0,0,0,1,1,1.0,0,4,3,28,9.33,0,1.0,1,0,0.0,0.0,1.0,3.9,4.9,2.4,0.0,146,0.0,AbduAm00
497,497,498,Victor Bolden,2TM,WR,23,6,0,0,0,0,0,0,0,0,0.0,0,4,1,10,10.0,0,0.0,0,0,0.0,0.0,1.0,2.0,2.0,1.5,0.0,195,0.0,BoldVi00
498,498,499,Michael Burton,CHI,RB,26,8,1,0,0,0,0,0,0,0,0.0,0,1,1,6,6.0,0,0.0,0,0,0.0,0.0,1.0,1.6,1.6,1.1,0.0,149,0.0,BurtMi00
499,499,500,Damiere Byrd,CAR,WR,25,8,0,0,0,0,0,0,0,0,0.0,0,2,1,8,8.0,0,0.0,0,0,0.0,0.0,1.0,1.8,1.8,1.3,0.0,198,0.0,ByrdDa00
500,500,501,Jamaal Charles,JAX,RB,32,2,0,0,0,0,0,0,6,7,1.17,0,3,2,7,3.5,0,0.0,0,0,0.0,0.0,1.0,3.4,3.4,2.4,0.0,142,0.0,CharJa00
501,501,502,Sammie Coates,HOU,WR,25,12,0,0,0,0,0,0,0,0,0.0,0,2,1,12,12.0,0,0.0,0,0,0.0,0.0,1.0,2.2,2.2,1.7,0.0,193,0.0,CoatSa00
502,502,503,Alan Cross,TAM,TE,25,14,3,0,0,0,0,0,0,0,0.0,0,5,2,9,4.5,0,0.0,0,0,0.0,0.0,1.0,2.9,2.9,1.9,0.0,108,0.0,CrosAl00
503,503,504,Joshua Dobbs,PIT,QB,23,5,0,6,12,43,0,1,4,11,2.75,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0.8,1.8,1.8,0.0,64,0.0,DobbJo00
504,504,505,Ross Dwelley,SFO,TE,23,11,0,0,0,0,0,0,0,0,0.0,0,2,2,14,7.0,0,0.0,0,0,0.0,0.0,1.0,3.4,3.4,2.4,0.0,105,0.0,DwelRo00
505,505,506,Matt Flanagan,WAS,TE,23,3,1,0,0,0,0,0,0,0,0.0,0,1,1,14,14.0,0,0.0,0,0,0.0,0.0,1.0,2.4,2.4,1.9,0.0,106,0.0,FlanMa00
