,Unnamed: 0,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,-9999
379,379,380,Neal Sterling,JAX,WR,24,10,1,0,0,0,0,0,0,0,0.0,0,16,12,110,9.17,0,0.0,0,0,0.0,0.0,11.0,23.0,26.0,17.0,0.0,148,0.0,SterNe00
380,380,381,Lucky Whitehead,DAL,WR,24,15,1,0,0,0,0,0,10,82,8.2,0,3,3,48,16.0,0,3.0,1,0,0.0,0.0,11.0,14.0,15.0,12.5,0.0,149,0.0,WhitLu00
381,381,382,Jonathan Williams,BUF,RB,22,11,0,0,1,0,0,0,27,94,3.48,1,2,1,0,0.0,0,2.0,2,1,0.0,0.0,11.0,12.4,14.4,11.9,0.0,112,0.0,WillJo07
382,382,383,Demarcus Ayers,PIT,WR,22,2,1,0,0,0,0,0,2,-12,-6.0,0,13,6,53,8.83,1,0.0,0,1,0.0,0.0,10.0,16.1,16.1,13.1,0.0,150,0.0,AyerDe00
383,383,384,Alan Cross,TAM,TE,23,14,0,0,0,0,0,0,0,0,0.0,0,10,6,38,6.33,1,0.0,0,1,0.0,0.0,10.0,15.8,15.8,12.8,0.0,74,0.0,CrosAl00
384,384,385,Shaun Hill,MIN,QB,36,3,1,19,35,242,0,0,5,5,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,10.0,10.2,10.2,10.2,0.0,50,0.0,HillSh00
385,385,386,David Johnson,PIT,TE,29,16,5,0,0,0,0,0,0,0,0.0,0,11,7,80,11.43,0,0.0,0,0,1.0,0.0,10.0,17.0,17.0,13.5,0.0,73,0.0,JohnDa05
386,386,387,Darren McFadden,DAL,RB,29,3,1,0,0,0,0,0,24,87,3.63,0,5,3,17,5.67,0,0.0,0,0,0.0,0.0,10.0,13.4,13.4,11.9,0.0,114,0.0,McFaDa00
387,387,388,Joshua Perkins,ATL,TE,23,8,1,0,0,0,0,0,0,0,0.0,0,5,3,42,14.0,1,0.0,0,1,0.0,0.0,10.0,13.2,13.2,11.7,0.0,72,0.0,PerkJo02
388,388,389,Antone Smith,TAM,RB,31,3,0,0,0,0,0,0,10,47,4.7,0,9,6,77,12.83,0,2.0,1,0,0.0,0.0,10.0,16.4,17.4,13.4,0.0,115,0.0,SmitAn01
389,389,390,James Wright,CIN,WR,25,13,2,0,0,0,0,0,2,-6,-3.0,0,19,13,106,8.15,0,0.0,0,0,0.0,0.0,10.0,23.0,26.0,16.5,0.0,151,0.0,WrigJa03
390,390,391,George Atkinson,CLE,RB,24,16,0,0,0,0,0,0,7,34,4.86,1,0,0,0,0.0,0,1.0,0,1,0.0,0.0,9.0,9.4,9.4,9.4,0.0,116,0.0,AtkiGe01
391,391,392,Blake Bell,SFO,TE,25,13,0,0,0,0,0,0,0,0,0.0,0,9,4,85,21.25,0,0.0,0,0,0.0,0.0,9.0,12.5,12.5,10.5,0.0,77,0.0,BellBl00
392,392,393,Leonte Carroo,MIA,WR,22,14,2,0,0,0,0,0,0,0,0.0,0,6,3,29,9.67,1,0.0,0,1,0.0,0.0,9.0,11.9,11.9,10.4,0.0,153,0.0,CarrLe00
393,393,394,Pharoh Cooper,LAR,WR,21,10,3,0,1,0,0,1,0,0,0.0,0,20,14,106,7.57,0,0.0,0,0,0.0,0.0,9.0,22.6,26.6,16.6,0.0,156,0.0,CoopPh00
394,394,395,Gavin Escobar,DAL,TE,25,16,1,0,0,0,0,0,0,0,0.0,0,7,4,30,7.5,1,0.0,0,1,0.0,0.0,9.0,13.0,13.0,11.0,0.0,76,0.0,EscoGa00
395,395,396,Mike Glennon,TAM,QB,27,2,0,10,11,75,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,1.0,9.0,9.0,9.0,9.0,0.0,53,0.0,GlenMi00
396,396,397,T.J. Jones,DET,WR,24,3,0,0,0,0,0,0,0,0,0.0,0,14,5,93,18.6,0,0.0,0,0,0.0,0.0,9.0,14.3,14.3,11.8,0.0,152,0.0,JoneT.00
397,397,398,Tyler Kroft,CIN,TE,24,14,11,0,0,0,0,0,0,0,0.0,0,12,10,92,9.2,0,0.0,0,0,0.0,0.0,9.0,19.2,19.2,14.2,0.0,75,0.0,KrofTy00
398,398,399,Tommylee Lewis,NOR,WR,24,12,1,0,0,0,0,0,3,11,3.67,0,11,7,76,10.86,0,2.0,0,0,0.0,0.0,9.0,15.7,15.7,12.2,0.0,154,0.0,LewiTo00
399,399,400,Marcel Reece,SEA,RB,31,4,0,0,0,0,0,0,2,0,0.0,0,5,5,73,14.6,0,0.0,0,0,1.0,0.0,9.0,14.3,14.3,11.8,0.0,117,0.0,ReecMa00
400,400,401,Drew Stanton,ARI,QB,32,5,1,19,48,192,2,3,3,-3,-1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,9.0,9.4,12.4,12.4,0.0,51,0.0,StanDr00
401,401,402,Juwan Thompson,DEN,RB,24,8,1,0,0,0,0,0,8,26,3.25,1,1,0,0,0.0,0,0.0,0,1,0.0,0.0,9.0,8.6,8.6,8.6,0.0,122,0.0,ThomJu01
402,402,403,Fitzgerald Toussaint,PIT,RB,26,16,0,0,0,0,0,0,14,58,4.14,0,3,3,33,11.0,0,0.0,0,0,0.0,0.0,9.0,12.1,12.1,10.6,0.0,119,0.0,TousFi00
403,403,404,Bryce Treggs,PHI,WR,22,9,1,0,0,0,0,0,2,7,3.5,0,12,3,80,26.67,0,0.0,0,0,0.0,0.0,9.0,11.7,11.7,10.2,0.0,155,0.0,TregBr00
404,404,405,Terrell Watson,PHI,RB,23,1,0,0,0,0,0,0,9,28,3.11,1,1,1,5,5.0,0,0.0,0,1,0.0,0.0,9.0,10.3,10.3,9.8,0.0,118,0.0,WatsTe00
405,405,406,Derek Watt,SDG,RB,24,16,2,0,0,0,0,0,2,4,2.0,0,4,4,83,20.75,0,0.0,0,0,0.0,0.0,9.0,12.7,12.7,10.7,0.0,120,0.0,WattDe00
406,406,407,Charlie Whitehurst,CLE,QB,34,1,0,14,24,182,1,1,2,1,0.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,9.0,9.4,10.4,10.4,0.0,52,0.0,WhitCh02
407,407,408,Andre Williams,SDG,RB,24,1,0,0,0,0,0,0,18,87,4.83,0,2,0,0,0.0,0,0.0,0,0,0.0,0.0,9.0,8.7,8.7,8.7,0.0,121,0.0,WillAn00
408,408,409,Trevone Boykin,SEA,QB,23,5,0,13,18,145,1,1,8,1,0.13,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,8.0,7.9,8.9,8.9,0.0,55,0.0,BoykTr00
409,409,410,Ryan Grant,WAS,WR,26,16,1,0,0,0,0,0,0,0,0.0,0,19,9,76,8.44,0,0.0,0,0,0.0,0.0,8.0,16.6,16.6,12.1,0.0,158,0.0,GranRy01
410,410,411,Connor Hamlett,CLE,TE,24,3,2,0,0,0,0,0,0,0,0.0,0,1,1,17,17.0,1,0.0,0,1,0.0,0.0,8.0,8.7,8.7,8.2,0.0,79,0.0,HamlCo01
411,411,412,Rashard Higgins,CLE,WR,22,16,0,0,0,0,0,0,0,0,0.0,0,12,6,77,12.83,0,0.0,0,0,0.0,0.0,8.0,13.7,13.7,10.7,0.0,157,0.0,HiggRa00
412,412,413,Cody Latimer,DEN,WR,24,12,1,0,0,0,0,0,0,0,0.0,0,15,8,76,9.5,0,0.0,0,0,0.0,0.0,8.0,15.6,15.6,11.6,0.0,159,0.0,LatiCo00
413,413,414,Matt Lengel,NWE,TE,26,6,0,0,0,0,0,0,0,0,0.0,0,3,2,22,11.0,1,0.0,0,1,0.0,0.0,8.0,10.2,10.2,9.2,0.0,78,0.0,LengMa00
414,414,415,Geno Smith,NYJ,QB,26,2,1,8,14,126,1,1,2,9,4.5,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,8.0,7.9,8.9,8.9,0.0,54,0.0,SmitGe00
415,415,416,Wendall Williams,HOU,WR,26,3,0,0,0,0,0,0,0,0,0.0,0,7,4,75,18.75,0,0.0,0,0,0.0,0.0,8.0,11.5,11.5,9.5,0.0,160,0.0,WillWe00
416,416,417,Malcolm Brown,LAR,RB,23,16,0,0,0,0,0,0,18,39,2.17,0,3,3,46,15.33,0,1.0,1,0,0.0,0.0,7.0,9.5,10.5,8.0,0.0,125,0.0,BrowMa03
417,417,418,Aaron Burbridge,SFO,WR,23,16,3,0,0,0,0,0,0,0,0.0,0,16,7,88,12.57,0,1.0,1,0,0.0,0.0,7.0,13.8,14.8,10.3,0.0,164,0.0,BurbAa00
418,418,419,Michael Campanaro,BAL,WR,25,3,0,0,0,0,0,0,3,72,24.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,7.0,7.2,7.2,7.2,0.0,161,0.0,CampMi02
419,419,420,Josh Doctson,WAS,WR,24,2,0,0,0,0,0,0,0,0,0.0,0,6,2,66,33.0,0,0.0,0,0,0.0,0.0,7.0,8.6,8.6,7.6,0.0,165,0.0,DoctJo00
420,420,421,Alex Erickson,CIN,WR,24,16,0,0,0,0,0,0,0,0,0.0,0,8,6,71,11.83,0,3.0,0,0,0.0,0.0,7.0,13.1,13.1,10.1,0.0,162,0.0,EricAl01
421,421,422,Jerome Felton,BUF,RB,30,15,4,0,0,0,0,0,8,13,1.63,0,9,6,57,9.5,0,0.0,0,0,0.0,0.0,7.0,13.0,13.0,10.0,0.0,124,0.0,FeltJe00
422,422,423,Maurice Harris,WAS,WR,24,10,0,0,0,0,0,0,0,0,0.0,0,12,8,66,8.25,0,1.0,0,0,0.0,0.0,7.0,14.6,14.6,10.6,0.0,166,0.0,HarrMa05
423,423,424,EJ Manuel,BUF,QB,26,6,1,11,26,131,0,0,8,22,2.75,0,0,0,0,0.0,0,2.0,1,0,0.0,1.0,7.0,7.4,8.4,7.4,0.0,56,0.0,ManuEJ00
424,424,425,Byron Marshall,PHI,RB,22,3,0,0,0,0,0,0,19,64,3.37,0,5,3,10,3.33,0,0.0,0,0,0.0,0.0,7.0,10.4,10.4,8.9,0.0,123,0.0,MarsBy01
425,425,426,Keith Mumphery,HOU,WR,24,11,3,0,0,0,0,0,0,0,0.0,0,12,10,69,6.9,0,0.0,0,0,0.0,0.0,7.0,16.9,16.9,11.9,0.0,163,0.0,MumpKe00
426,426,427,Geoff Swaim,DAL,TE,23,9,6,0,0,0,0,0,0,0,0.0,0,8,6,69,11.5,0,0.0,0,0,0.0,0.0,7.0,12.9,12.9,9.9,0.0,80,0.0,SwaiGe00
427,427,428,Keenan Allen,SDG,WR,24,1,1,0,0,0,0,0,0,0,0.0,0,7,6,63,10.5,0,0.0,0,0,0.0,0.0,6.0,12.3,12.3,9.3,0.0,169,0.0,AlleKe00
428,428,429,Jace Amaro,TEN,TE,24,3,0,0,0,0,0,0,0,0,0.0,0,4,3,59,19.67,0,0.0,0,0,0.0,0.0,6.0,8.9,8.9,7.4,0.0,84,0.0,AmarJa00
429,429,430,Brandon Bostick,NYJ,TE,27,16,7,0,0,0,0,0,0,0,0.0,0,11,8,63,7.88,0,0.0,0,0,0.0,0.0,6.0,14.3,14.3,10.3,0.0,81,0.0,BostBr00
430,430,431,Connor Cook,OAK,QB,23,1,0,14,21,150,1,1,0,0,0.0,0,0,0,0,0.0,0,2.0,1,0,0.0,0.0,6.0,6.0,8.0,7.0,0.0,57,0.0,CookCo00
431,431,432,Trevor Davis,GNB,WR,23,11,0,0,0,0,0,0,0,0,0.0,0,7,3,24,8.0,1,2.0,1,1,0.0,0.0,6.0,9.4,10.4,7.9,0.0,167,0.0,DaviTr03
432,432,433,Johnny Holton,OAK,WR,26,15,0,0,0,0,0,0,6,43,7.17,0,3,2,34,17.0,0,1.0,1,0,0.0,0.0,6.0,7.7,8.7,6.7,0.0,171,0.0,HoltJo00
433,433,434,Adrian Peterson,MIN,RB,31,3,3,0,0,0,0,0,37,72,1.95,0,6,3,8,2.67,0,1.0,1,0,0.0,0.0,6.0,9.0,10.0,7.5,0.0,126,0.0,PeteAd01
434,434,435,Phillip Supernaw,TEN,TE,26,15,2,0,0,0,0,0,0,0,0.0,0,5,4,62,15.5,0,0.0,0,0,0.0,0.0,6.0,10.2,10.2,8.2,0.0,82,0.0,SupePh00
435,435,436,De'Anthony Thomas,KAN,WR,23,12,0,0,0,0,0,0,4,29,7.25,0,9,7,35,5.0,0,0.0,0,0,0.0,0.0,6.0,13.4,13.4,9.9,0.0,168,0.0,ThomDe05
436,436,437,D.J. Tialavea,ATL,TE,25,2,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1.0,1,0.0,0,1,0.0,0.0,6.0,7.1,7.1,6.6,0.0,83,0.0,TialD.00
437,437,438,Nick Williams,ATL,WR,26,2,0,0,0,0,0,0,0,0,0.0,0,7,5,59,11.8,0,0.0,0,0,0.0,0.0,6.0,10.9,10.9,8.4,0.0,170,0.0,WillNi02
438,438,439,Javorius Allen,BAL,RB,25,8,0,0,0,0,0,0,9,34,3.78,0,4,3,15,5.0,0,0.0,0,0,0.0,0.0,5.0,7.9,7.9,6.4,0.0,128,0.0,AlleJa01
439,439,440,Knile Davis,2TM,RB,25,11,0,0,0,0,0,0,18,28,1.56,0,7,5,25,5.0,0,0.0,0,0,0.0,0.0,5.0,10.3,10.3,7.8,0.0,127,0.0,DaviKn00
440,440,441,Dwayne Harris,NYG,WR,29,16,1,0,0,0,0,0,0,0,0.0,0,1,1,13,13.0,1,3.0,1,1,0.0,0.0,5.0,6.3,7.3,5.8,0.0,172,0.0,HarrDw00
441,441,442,Tavarres King,NYG,WR,26,7,0,0,0,0,0,0,0,0,0.0,0,4,2,50,25.0,0,0.0,0,0,0.0,0.0,5.0,7.0,7.0,6.0,0.0,173,0.0,KingTa00
442,442,443,Ifeanyi Momah,ARI,WR,27,5,1,0,0,0,0,0,0,0,0.0,0,4,2,50,25.0,0,0.0,0,0,0.0,0.0,5.0,7.0,7.0,6.0,0.0,174,0.0,MomaIf00
443,443,444,Troymaine Pope,2TM,RB,23,4,0,0,0,0,0,0,12,44,3.67,0,2,1,5,5.0,0,0.0,0,0,0.0,0.0,5.0,5.9,5.9,5.4,0.0,129,0.0,PopeTr00
444,444,445,Tony Romo,DAL,QB,36,1,0,3,4,29,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,5.0,5.2,5.2,5.2,0.0,58,0.0,RomoTo00
445,445,446,Brandon Wilds,NYJ,RB,23,4,0,0,0,0,0,0,10,27,2.7,0,2,2,20,10.0,0,0.0,0,0,0.0,0.0,5.0,6.7,6.7,5.7,0.0,130,0.0,WildBr01
446,446,447,Nick Boyle,BAL,TE,23,6,0,0,0,0,0,0,0,0,0.0,0,6,6,44,7.33,0,0.0,0,0,0.0,0.0,4.0,10.4,10.4,7.4,0.0,85,0.0,BoylNi00
447,447,448,Ben Braunecker,CHI,TE,22,13,2,0,0,0,0,0,0,0,0.0,0,6,4,41,10.25,0,0.0,0,0,0.0,0.0,4.0,8.1,8.1,6.1,0.0,86,0.0,BrauBe00
448,448,449,Quan Bray,IND,WR,23,6,0,0,0,0,0,0,1,7,7.0,0,4,3,36,12.0,0,0.0,0,0,0.0,0.0,4.0,7.3,7.3,5.8,0.0,175,0.0,BrayQu00
449,449,450,Jakeem Grant,MIA,WR,24,16,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0.0,0,4.0,1,1,0.0,0.0,4.0,4.1,5.1,4.1,0.0,176,0.0,GranJa00
450,450,451,Mike James,TAM,RB,25,4,0,0,0,0,0,0,4,19,4.75,0,4,4,22,5.5,0,0.0,0,0,0.0,0.0,4.0,8.1,8.1,6.1,0.0,132,0.0,JameMi00
451,451,452,Taiwan Jones,OAK,RB,28,13,0,0,0,0,0,0,1,-8,-8.0,0,4,4,43,10.75,0,0.0,0,0,0.0,0.0,4.0,7.5,7.5,5.5,0.0,133,0.0,JoneTa00
452,452,453,Daniel Lasco,NOR,RB,24,7,0,0,0,0,0,0,11,32,2.91,0,4,2,11,5.5,0,0.0,0,0,0.0,0.0,4.0,6.3,6.3,5.3,0.0,131,0.0,LascDa00
453,453,454,Bradley Marquez,LAR,WR,24,14,0,0,0,0,0,0,1,2,2.0,0,7,3,37,12.33,0,0.0,0,0,0.0,0.0,4.0,6.9,6.9,5.4,0.0,177,0.0,MarqBr00
454,454,455,Dexter McCluster,SDG,WR,27,6,0,0,0,0,0,0,3,2,0.67,0,11,7,36,5.14,0,0.0,0,0,0.0,0.0,4.0,10.8,10.8,7.3,0.0,178,0.0,McClDe00
455,455,456,Justin Perillo,GNB,TE,25,9,1,0,0,0,0,0,0,0,0.0,0,5,4,35,8.75,0,0.0,0,0,0.0,0.0,4.0,7.5,7.5,5.5,0.0,88,0.0,PeriJu00
456,456,457,Brandon Williams,SEA,TE,29,16,1,0,0,0,0,0,0,0,0.0,0,3,2,36,18.0,0,0.0,0,0,0.0,0.0,4.0,5.6,5.6,4.6,0.0,87,0.0,WillBr04
457,457,458,D.J. Foster,NWE,RB,23,3,0,0,0,0,0,0,7,24,3.43,0,2,1,2,2.0,0,0.0,0,0,0.0,0.0,3.0,3.6,3.6,3.1,0.0,137,0.0,FostD.01
458,458,459,Don Jackson,GNB,RB,23,3,1,0,0,0,0,0,10,32,3.2,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,3.0,3.2,3.2,3.2,0.0,134,0.0,JackDo01
459,459,460,Malcolm Johnson,CLE,RB,24,7,1,0,0,0,0,0,1,2,2.0,0,7,5,44,8.8,0,1.0,1,0,0.0,0.0,3.0,7.6,8.6,5.1,0.0,138,0.0,JohnMa06
460,460,461,Sean McGrath,SDG,TE,29,16,5,0,0,0,0,0,0,0,0.0,0,2,2,25,12.5,0,0.0,0,0,0.0,0.0,3.0,4.5,4.5,3.5,0.0,91,0.0,McGrSe00
461,461,462,Niles Paul,WAS,WR,27,8,1,0,0,0,0,0,0,0,0.0,0,2,2,27,13.5,0,0.0,0,0,0.0,0.0,3.0,4.7,4.7,3.7,0.0,179,0.0,PaulNi00
462,462,463,Isaiah Pead,MIA,RB,27,3,0,0,0,0,0,0,8,22,2.75,0,1,1,6,6.0,0,0.0,0,0,0.0,0.0,3.0,3.8,3.8,3.3,0.0,135,0.0,PeadIs00
463,463,464,Lee Smith,OAK,TE,29,4,4,0,0,0,0,0,0,0,0.0,0,6,6,29,4.83,0,0.0,0,0,0.0,0.0,3.0,8.9,8.9,5.9,0.0,90,0.0,SmitLe00
464,464,465,Nick Vannett,SEA,TE,23,9,2,0,0,0,0,0,0,0,0.0,0,4,3,32,10.67,0,0.0,0,0,0.0,0.0,3.0,6.2,6.2,4.7,0.0,89,0.0,VannNi00
465,465,466,Danny Vitale,CLE,RB,23,9,3,0,0,0,0,0,0,0,0.0,0,5,4,27,6.75,0,0.0,0,0,0.0,0.0,3.0,6.7,6.7,4.7,0.0,136,0.0,VitaDa00
466,466,467,Antonio Andrews,TEN,RB,24,16,0,0,0,0,0,0,2,15,7.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.5,1.5,1.5,0.0,141,0.0,AndrAn00
467,467,468,Brenton Bersin,CAR,WR,26,10,0,0,0,0,0,0,0,0,0.0,0,6,2,17,8.5,0,0.0,0,0,0.0,0.0,2.0,3.7,3.7,2.7,0.0,186,0.0,BersBr00
468,468,469,Brandon Bolden,NWE,RB,26,14,0,0,0,0,0,0,1,4,4.0,0,4,2,15,7.5,0,0.0,0,0,0.0,0.0,2.0,3.9,3.9,2.9,0.0,139,0.0,BoldBr00
469,469,470,Damiere Byrd,CAR,WR,23,1,0,0,0,0,0,0,0,0,0.0,0,1,1,16,16.0,0,0.0,0,0,0.0,0.0,2.0,2.6,2.6,2.1,0.0,189,0.0,ByrdDa00
470,470,471,James Develin,NWE,TE,28,16,4,0,0,0,0,0,0,0,0.0,0,6,3,18,6.0,0,0.0,0,0,0.0,0.0,2.0,4.8,4.8,3.3,0.0,94,0.0,DeveJa00
471,471,472,Jalston Fowler,TEN,RB,26,16,6,0,0,0,0,0,1,3,3.0,0,2,1,14,14.0,0,0.0,0,0,0.0,0.0,2.0,2.7,2.7,2.2,0.0,140,0.0,FowlJa00
472,472,473,Clay Harbor,2TM,TE,29,15,2,0,0,0,0,0,0,0,0.0,0,3,3,19,6.33,0,0.0,0,0,0.0,0.0,2.0,4.9,4.9,3.4,0.0,93,0.0,HarbCl00
473,473,474,Percy Harvin,BUF,WR,28,2,1,0,0,0,0,0,1,11,11.0,0,4,2,6,3.0,0,0.0,0,0,0.0,0.0,2.0,3.7,3.7,2.7,0.0,187,0.0,HarvPe00
474,474,475,Cardale Jones,BUF,QB,24,1,0,6,11,96,0,1,1,-1,-1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.7,2.7,2.7,0.0,59,0.0,JoneCa01
475,475,476,Zach Line,MIN,RB,26,15,4,0,0,0,0,0,7,15,2.14,0,3,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.5,1.5,1.5,0.0,142,0.0,LineZa01
476,476,477,Marc Mariani,TEN,WR,29,16,0,0,0,0,0,0,1,15,15.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,2.0,1.5,1.5,1.5,0.0,190,0.0,MariMa00
477,477,478,Matt McGloin,OAK,QB,27,3,1,8,15,50,0,0,3,-3,-1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.7,1.7,1.7,0.0,60,0.0,McGlMa01
478,478,479,J.D. McKissic,SEA,WR,23,1,0,0,0,0,0,0,1,2,2.0,0,2,2,16,8.0,0,0.0,0,0,0.0,0.0,2.0,3.8,3.8,2.8,0.0,185,0.0,McKiJ.00
479,479,480,Logan Paulsen,CHI,TE,29,16,12,0,0,0,0,0,0,0,0.0,0,10,3,15,5.0,0,0.0,0,0,0.0,0.0,2.0,4.5,4.5,3.0,0.0,96,0.0,PaulLo00
480,480,481,Cedric Peerman,CIN,RB,30,6,0,0,0,0,0,0,6,15,2.5,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,2.0,1.5,1.5,1.5,0.0,143,0.0,PeerCe00
481,481,482,Jay Prosch,HOU,RB,24,15,1,0,0,0,0,0,4,9,2.25,0,1,1,6,6.0,0,0.0,0,0,0.0,0.0,2.0,2.5,2.5,2.0,0.0,144,0.0,ProsJa00
482,482,483,DeAndre Smelter,SFO,WR,25,2,0,0,0,0,0,0,0,0,0.0,0,1,1,23,23.0,0,0.0,0,0,0.0,0.0,2.0,3.3,3.3,2.8,0.0,181,0.0,SmelDe00
483,483,484,Devin Smith,NYJ,WR,24,4,0,0,0,0,0,0,0,0,0.0,0,3,1,20,20.0,0,0.0,0,0,0.0,0.0,2.0,3.0,3.0,2.5,0.0,183,0.0,SmitDe04
484,484,485,Luke Stocker,TAM,TE,28,12,10,0,0,0,0,0,0,0,0.0,0,8,5,23,4.6,0,0.0,0,0,0.0,0.0,2.0,7.3,7.3,4.8,0.0,92,0.0,StocLu00
485,485,486,Devin Street,IND,WR,25,5,0,0,0,0,0,0,0,0,0.0,0,6,1,20,20.0,0,0.0,0,0,0.0,0.0,2.0,3.0,3.0,2.5,0.0,184,0.0,StreDe00
486,486,487,Mike Thomas,LAR,WR,22,15,0,0,0,0,0,0,0,0,0.0,0,9,3,37,12.33,0,1.0,1,0,0.0,0.0,2.0,4.7,5.7,3.2,0.0,188,0.0,ThomMi04
487,487,488,Ross Travis,KAN,TE,23,6,3,0,0,0,0,0,0,0,0.0,0,6,3,15,5.0,0,0.0,0,0,0.0,0.0,2.0,4.5,4.5,3.0,0.0,97,0.0,TravRo00
488,488,489,Laquon Treadwell,MIN,WR,21,9,1,0,0,0,0,0,0,0,0.0,0,3,1,15,15.0,0,0.0,0,0,0.0,0.0,2.0,2.5,2.5,2.0,0.0,191,0.0,TreaLa00
489,489,490,Griff Whalen,SDG,WR,26,8,0,0,0,0,0,0,0,0,0.0,0,4,2,22,11.0,0,0.0,0,0,0.0,0.0,2.0,4.2,4.2,3.2,0.0,182,0.0,WhalGr00
490,490,491,Cole Wick,DET,TE,23,6,0,0,0,0,0,0,0,0,0.0,0,3,2,18,9.0,0,0.0,0,0,0.0,0.0,2.0,3.8,3.8,2.8,0.0,95,0.0,WickCo00
491,491,492,Shane Wynn,JAX,WR,24,5,0,0,0,0,0,0,2,5,2.5,0,3,1,19,19.0,0,0.0,0,0,0.0,0.0,2.0,3.4,3.4,2.9,0.0,180,0.0,WynnSh00
492,492,493,Jared Abbrederis,GNB,WR,26,5,0,0,0,0,0,0,0,0,0.0,0,2,1,8,8.0,0,0.0,0,0,0.0,0.0,1.0,1.8,1.8,1.3,0.0,195,0.0,AbbrJa00
493,493,494,Joe Banyard,JAX,RB,28,1,0,0,0,0,0,0,2,7,3.5,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0.7,0.7,0.7,0.0,151,0.0,BanyJo00
494,494,495,Jeremy Butler,SDG,WR,25,4,0,0,0,0,0,0,0,0,0.0,0,2,2,11,5.5,0,0.0,0,0,0.0,0.0,1.0,3.1,3.1,2.1,0.0,193,0.0,ButlJe01
495,495,496,Derek Carrier,WAS,TE,26,8,0,0,0,0,0,0,0,0,0.0,0,2,2,10,5.0,0,0.0,0,0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,104,0.0,CarrDe00
496,496,497,Gerald Christian,BUF,TE,25,3,0,0,0,0,0,0,0,0,0.0,0,2,1,14,14.0,0,0.0,0,0,0.0,0.0,1.0,2.4,2.4,1.9,0.0,98,0.0,ChriGe00
497,497,498,Chase Daniel,PHI,QB,30,1,0,1,1,16,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0.6,0.6,0.6,0.0,62,0.0,DaniCh00
498,498,499,Alex Ellis,JAX,TE,23,6,3,0,0,0,0,0,0,0,0.0,0,4,3,11,3.67,0,0.0,0,0,0.0,0.0,1.0,4.1,4.1,2.6,0.0,103,0.0,ElliAl01
499,499,500,David Fales,CHI,QB,26,1,0,2,5,22,0,0,1,0,0.0,0,0,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0.9,0.9,0.9,0.0,61,0.0,FaleDa00
500,500,501,George Farmer,SEA,RB,23,2,0,0,0,0,0,0,1,1,1.0,0,3,1,4,4.0,0,0.0,0,0,0.0,0.0,1.0,1.5,1.5,1.0,0.0,155,0.0,FarmGe02
501,501,502,Rashad Greene,JAX,WR,24,8,0,0,0,0,0,0,0,0,0.0,0,8,5,32,6.4,0,4.0,1,0,0.0,0.0,1.0,6.2,7.2,3.7,0.0,192,0.0,GreeRa00
502,502,503,Je'Ron Hamm,SFO,TE,24,5,0,0,0,0,0,0,0,0,0.0,0,4,2,13,6.5,0,0.0,0,0,0.0,0.0,1.0,3.3,3.3,2.3,0.0,99,0.0,HammJe01
503,503,504,Ryan Hewitt,CIN,TE,25,16,11,0,0,0,0,0,0,0,0.0,0,3,2,13,6.5,0,0.0,0,0,0.0,0.0,1.0,3.3,3.3,2.3,0.0,100,0.0,HewiRy00
504,504,505,Bronson Hill,JAX,RB,23,3,0,0,0,0,0,0,2,11,5.5,0,1,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,1.1,1.1,1.1,0.0,147,0.0,HillBr01
505,505,506,Henry Krieger-Coble,DEN,TE,24,2,0,0,0,0,0,0,0,0,0.0,0,1,1,13,13.0,0,0.0,0,0,0.0,0.0,1.0,2.3,2.3,1.8,0.0,101,0.0,KrieHe00
